OperatingPoint,measurementType,sysType,jetFlavor,etaMin,etaMax,ptMin,ptMax,discrMin,discrMax,formula
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.1651628649806411,0.4050877198724065,-2.080122924043175*(x-0.16516286498064114)*(x-0.16516286498064114)*(x-0.16516286498064114)-0.22710402717367265*(x-0.16516286498064114)*(x-0.16516286498064114)+0.7150804189922348*(x-0.16516286498064114)+1.1698509831525754
shape,iterativefit,central,0,0.8,1.6,30.0,40.0,0.4050877198724065,1.1,1.299614930024177
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,-15.0,0.0,0.8958934510369871
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.0,0.01,0.8958934510369871
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.01,0.0357124629137746,-7378.946236028231*(x-0.01)*(x-0.01)*(x-0.01)+85.43102615326576*(x-0.01)*(x-0.01)+10.24206057430697*(x-0.01)+0.8958934510369871
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.0357124629137746,0.0834854986877149,91.3763817318755*(x-0.03571246291377468)*(x-0.03571246291377468)*(x-0.03571246291377468)-6.547990730055166*(x-0.03571246291377468)*(x-0.03571246291377468)+0.0*(x-0.03571246291377468)+1.0902862122607975
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.0834854986877149,0.162142612216869,-505.461012419747*(x-0.08348549868771496)*(x-0.08348549868771496)*(x-0.08348549868771496)+61.47876763047111*(x-0.08348549868771496)*(x-0.08348549868771496)+0.0*(x-0.08348549868771496)+1.0853048000538357
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.162142612216869,0.2867290639289208,-0.32542555972939824*(x-0.16214261221686904)*(x-0.16214261221686904)*(x-0.16214261221686904)-1.1018778304391155*(x-0.16214261221686904)*(x-0.16214261221686904)+0.28971165391914366*(x-0.16214261221686904)+1.2196892739911926
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.2867290639289208,0.5455742818028969,1.9996852549948005*(x-0.2867290639289208)*(x-0.2867290639289208)*(x-0.2867290639289208)-3.2935856841611053*(x-0.2867290639289208)*(x-0.2867290639289208)+0.0*(x-0.2867290639289208)+1.2380510021042732
shape,iterativefit,central,0,1.6,2.5,30.0,40.0,0.5455742818028969,1.1,1.0520582112124204
shape,iterativefit,central,0,0.0,0.8,40.0,60.0,-15.0,0.0,0.9229144279437101
shape,iterativefit,central,0,0.0,0.8,40.0,60.0,0.0,0.01,0.9229144279437101
shape,iterativefit,central,0,0.0,0.8,40.0,60.0,0.01,0.03,-19136.898417406876*(x-0.01)*(x-0.01)*(x-0.01)-4.582539651773633*(x-0.01)*(x-0.01)+23.147579686959183*(x-0.01)+0.9229144279437101
shape,iterativefit,central,0,0.0,0.8,40.0,60.0,0.03,0.05,458.25396517735174*(x-0.03)*(x-0.03)*(x-0.03)-13.747618955320554*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.2309378184829294
shape,iterativefit,central,0,0.0,0.8,40.0,60.0,0.05,0.07,-39775.71007117771*(x-0.05)*(x-0.05)*(x-0.05)+1193.2713021353316*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.22910480262222
shape,iterativefit,central,0,0.0,0.8,40.0,60.0,0.07,0.09,42413.72668009456*(x-0.07)*(x-0.07)*(x-0.07)-1272.411800402836*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.388207642906931
shape,iterativefit,central,0,0.0,0.8,40.0,60.0,0.09,0.2329041879423738,101.60402030149665*(x-0.09)*(x-0.09)*(x-0.09)+3.528720988477526e-15*(x-0.09)*(x-0.09)+0.0*(x-0.09)+1.218552736186553
shape,iterativefit,central,0,0.0,0.8,40.0,60.0,0.2329041879423738,1.1,1.515067117315733
shape,iterativefit,central,0,0.8,1.6,40.0,60.0,-15.0,0.0,0.9252464142011608
shape,iterativefit,central,0,0.8,1.6,40.0,60.0,0.0,0.01,0.9252464142011608
shape,iterativefit,central,0,0.8,1.6,40.0,60.0,0.01,0.03,-6586.320163077245*(x-0.01)*(x-0.01)*(x-0.01)-90.71867256410269*(x-0.01)*(x-0.01)+16.41061907201411*(x-0.01)+0.9252464142011608
shape,iterativefit,central,0,0.8,1.6,40.0,60.0,0.03,0.05,-2220.579275993098*(x-0.030000000000000002)*(x-0.030000000000000002)*(x-0.030000000000000002)-46.307087044240795*(x-0.030000000000000002)*(x-0.030000000000000002)+4.878287973757305*(x-0.030000000000000002)+1.164480765311184
shape,iterativefit,central,0,0.8,1.6,40.0,60.0,0.05,0.07,-56.59585909222543*(x-0.05)*(x-0.05)*(x-0.05)-7.334858247132131*(x-0.05)*(x-0.05)+0.3613093607959558*(x-0.05)+1.225759055760689
shape,iterativefit,central,0,0.8,1.6,40.0,60.0,0.07,0.1112110752985563,1682.6318278899184*(x-0.07)*(x-0.07)*(x-0.07)-104.0146004383783*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.2295985328050176
shape,iterativefit,central,0,0.8,1.6,40.0,60.0,0.1112110752985563,0.3217262660027206,21.142611211435153*(x-0.11121107529855631)*(x-0.11121107529855631)*(x-0.11121107529855631)+3.033982889251046*(x-0.11121107529855631)*(x-0.11121107529855631)+0.0*(x-0.11121107529855631)+1.1707140393617776
shape,iterativefit,central,0,0.8,1.6,40.0,60.0,0.3217262660027206,1.1,1.5024163189380115
shape,iterativefit,central,0,1.6,2.5,40.0,60.0,-15.0,0.0,0.8945015915988201
shape,iterativefit,central,0,1.6,2.5,40.0,60.0,0.0,0.01,0.8945015915988201
shape,iterativefit,central,0,1.6,2.5,40.0,60.0,0.01,0.03,-13321.870140952435*(x-0.01)*(x-0.01)*(x-0.01)+26.86928079444884*(x-0.01)*(x-0.01)+17.210950096150963*(x-0.01)+0.8945015915988201
shape,iterativefit,central,0,1.6,2.5,40.0,60.0,0.03,0.0567834252970238,1250.8393789726247*(x-0.03)*(x-0.03)*(x-0.03)-74.11295567230998*(x-0.03)*(x-0.03)+2.2994771587859986*(x-0.03)+1.1428933447119993
shape,iterativefit,central,0,1.6,2.5,40.0,60.0,0.0567834252970238,0.1052812052079676,-295.2286290174089*(x-0.05678342529702385)*(x-0.05678342529702385)*(x-0.05678342529702385)+10.946980073588044*(x-0.05678342529702385)*(x-0.05678342529702385)+1.0213554403373717*(x-0.05678342529702385)+1.1753487044309379
shape,iterativefit,central,0,1.6,2.5,40.0,60.0,0.1052812052079676,0.1962671375052606,202.96048888292572*(x-0.10528120520796765)*(x-0.10528120520796765)*(x-0.10528120520796765)-27.699823950791053*(x-0.10528120520796765)*(x-0.10528120520796765)+0.0*(x-0.10528120520796765)+1.2169535775067555
shape,iterativefit,central,0,1.6,2.5,40.0,60.0,0.1962671375052606,0.442408282397386,6.638570569701575*(x-0.19626713750526065)*(x-0.19626713750526065)*(x-0.19626713750526065)+1.5447507544576777*(x-0.19626713750526065)*(x-0.19626713750526065)+0.0*(x-0.19626713750526065)+1.1405164684558826
shape,iterativefit,central,0,1.6,2.5,40.0,60.0,0.442408282397386,1.1,1.3331040918160784
shape,iterativefit,central,0,0.0,0.8,60.0,100.0,-15.0,0.0,0.9375417038297731
shape,iterativefit,central,0,0.0,0.8,60.0,100.0,0.0,0.01,0.9375417038297731
shape,iterativefit,central,0,0.0,0.8,60.0,100.0,0.01,0.03,-17379.211615080596*(x-0.01)*(x-0.01)*(x-0.01)-209.04161754697037*(x-0.01)*(x-0.01)+29.21671863997552*(x-0.01)+0.9375417038297731
shape,iterativefit,central,0,0.0,0.8,60.0,100.0,0.03,0.05,20904.161754697037*(x-0.03)*(x-0.03)*(x-0.03)-627.1248526409113*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.2992257366898508
shape,iterativefit,central,0,0.0,0.8,60.0,100.0,0.05,0.07,-2864.8322256174533*(x-0.05)*(x-0.05)*(x-0.05)+85.94496676852363*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.2156090896710625
shape,iterativefit,central,0,0.0,0.8,60.0,100.0,0.07,0.09,13871.267903079026*(x-0.07)*(x-0.07)*(x-0.07)-416.13803709237055*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.2270684185735323
shape,iterativefit,central,0,0.0,0.8,60.0,100.0,0.09,0.2340361872995644,93.75380208537054*(x-0.09)*(x-0.09)*(x-0.09)-3.52731475209709e-15*(x-0.09)*(x-0.09)+0.0*(x-0.09)+1.1715833469612162
shape,iterativefit,central,0,0.0,0.8,60.0,100.0,0.2340361872995644,1.1,1.451741805859564
shape,iterativefit,central,0,0.8,1.6,60.0,100.0,-15.0,0.0,0.9395858374898963
shape,iterativefit,central,0,0.8,1.6,60.0,100.0,0.0,0.01,0.9395858374898963
shape,iterativefit,central,0,0.8,1.6,60.0,100.0,0.01,0.03,-12362.432564331257*(x-0.010000000000000002)*(x-0.010000000000000002)*(x-0.010000000000000002)-152.23082096674872*(x-0.010000000000000002)*(x-0.010000000000000002)+20.92415191586745*(x-0.010000000000000002)+0.9395858374898963
shape,iterativefit,central,0,0.8,1.6,60.0,100.0,0.03,0.05,15223.082096674849*(x-0.03)*(x-0.03)*(x-0.03)-456.6924629002456*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.1982770869058958
shape,iterativefit,central,0,0.8,1.6,60.0,100.0,0.05,0.07,-7268.525132878508*(x-0.05)*(x-0.05)*(x-0.05)+285.2190914869689*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.1373847585191963
shape,iterativefit,central,0,0.8,1.6,60.0,100.0,0.07,0.1048198649203258,-2015.6635228693253*(x-0.07)*(x-0.07)*(x-0.07)+66.70009942399501*(x-0.07)*(x-0.07)+2.686533500024546*(x-0.07)+1.1933241940509558
shape,iterativefit,central,0,0.8,1.6,60.0,100.0,0.1048198649203258,0.2975303799816882,-18.91918273819842*(x-0.10481986492032587)*(x-0.10481986492032587)*(x-0.10481986492032587)-8.785754822069905e-16*(x-0.10481986492032587)*(x-0.10481986492032587)+0.0*(x-0.10481986492032587)+1.282643594494709
shape,iterativefit,central,0,0.8,1.6,60.0,100.0,0.2975303799816882,1.1,1.147243611907847
shape,iterativefit,central,0,1.6,2.5,60.0,100.0,-15.0,0.0,0.9001407277157101
shape,iterativefit,central,0,1.6,2.5,60.0,100.0,0.0,0.01,0.9001407277157101
shape,iterativefit,central,0,1.6,2.5,60.0,100.0,0.01,0.03,-14343.905556070593*(x-0.01)*(x-0.01)*(x-0.01)+2.314220662552537*(x-0.01)*(x-0.01)+21.160242729682796*(x-0.01)+0.9001407277157101
shape,iterativefit,central,0,1.6,2.5,60.0,100.0,0.03,0.0565217185225899,-390.47973440967746*(x-0.03)*(x-0.03)*(x-0.03)-57.87321545380763*(x-0.03)*(x-0.03)+4.040124888900194*(x-0.03)+1.2095200261258223
shape,iterativefit,central,0,1.6,2.5,60.0,100.0,0.0565217185225899,0.1056364447853352,3.9962983137557555*(x-0.056521718522589956)*(x-0.056521718522589956)*(x-0.056521718522589956)-1.7841773154098424*(x-0.056521718522589956)*(x-0.056521718522589956)+0.1463384731190238*(x-0.056521718522589956)+1.2686784089065428
shape,iterativefit,central,0,1.6,2.5,60.0,100.0,0.1056364447853352,0.1855101835589425,798.2971767106839*(x-0.10563644478533528)*(x-0.10563644478533528)*(x-0.10563644478533528)-95.64447023444606*(x-0.10563644478533528)*(x-0.10563644478533528)+0.0*(x-0.10563644478533528)+1.2720353605947077
shape,iterativefit,central,0,1.6,2.5,60.0,100.0,0.1855101835589425,0.4394131195716046,9.073281177332245*(x-0.18551018355894255)*(x-0.18551018355894255)*(x-0.18551018355894255)+0.0*(x-0.18551018355894255)*(x-0.18551018355894255)+0.0*(x-0.18551018355894255)+1.068637379208955
shape,iterativefit,central,0,1.6,2.5,60.0,100.0,0.4394131195716046,1.1,1.217151428116367
shape,iterativefit,central,0,0.0,0.8,100.0,10000.0,-15.0,0.0,0.9355684730387269
shape,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.0,0.01,0.9355684730387269
shape,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.01,0.03,-9126.003053013625*(x-0.01)*(x-0.01)*(x-0.01)-122.7533560343892*(x-0.01)*(x-0.01)+22.422620664527326*(x-0.01)+0.9355684730387269
shape,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.03,0.05,-4127.871295399592*(x-0.03)*(x-0.03)*(x-0.03)-40.195930126397485*(x-0.03)*(x-0.03)+6.561282759535412*(x-0.03)+1.2619115194914088
shape,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.05,0.07,5363.121917031702*(x-0.05)*(x-0.05)*(x-0.05)-160.89365751095107*(x-0.05)*(x-0.05)+0.0*(x-0.05)+1.3440358322683612
shape,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.07,0.09,-3872.9402886126427*(x-0.07)*(x-0.07)*(x-0.07)+135.060725095671*(x-0.07)*(x-0.07)+0.0*(x-0.07)+1.3225833446002344
shape,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.09,0.2456495208735186,-8.189961610798257*(x-0.09)*(x-0.09)*(x-0.09)-0.5128561449176601*(x-0.09)*(x-0.09)+0.7549006574916695*(x-0.09)+1.3456241123296016
shape,iterativefit,central,0,0.0,0.8,100.0,10000.0,0.2456495208735186,1.1,1.4198157795656803
shape,iterativefit,central,0,0.8,1.6,100.0,10000.0,-15.0,0.0,0.9259680333172026
shape,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.0,0.01,0.9259680333172026
shape,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.01,0.03,-17691.92695165764*(x-0.01)*(x-0.01)*(x-0.01)-144.41338256617183*(x-0.01)*(x-0.01)+27.006847644636036*(x-0.01)+0.9259680333172026
shape,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.03,0.05,9031.139437079837*(x-0.03)*(x-0.03)*(x-0.03)-325.03617130776865*(x-0.03)*(x-0.03)+0.0*(x-0.03)+1.2668042175701935
shape,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.05,0.07,2381.173168304808*(x-0.05)*(x-0.05)*(x-0.05)-25.931838747600064*(x-0.05)*(x-0.05)-2.1640795278149425*(x-0.05)+1.2090388645437247
shape,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.07,0.1163842243092793,-3.5888811345073606*(x-0.07)*(x-0.07)*(x-0.07)+3.9572686003348707*(x-0.07)*(x-0.07)-0.34394527575317446*(x-0.07)+1.174433923834824
shape,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.1163842243092793,0.3329138290504098,0.6750793486624793*(x-0.11638422430927932)*(x-0.11638422430927932)*(x-0.11638422430927932)+2.6496156470828605*(x-0.11638422430927932)*(x-0.11638422430927932)+0.0*(x-0.11638422430927932)+1.1666361834918313
shape,iterativefit,central,0,0.8,1.6,100.0,10000.0,0.3329138290504098,1.1,1.2977170072006667
shape,iterativefit,central,0,1.6,2.5,100.0,10000.0,-15.0,0.0,0.9450175214813866
shape,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.0,0.01,0.9450175214813866
shape,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.01,0.03,-1933.542056810324*(x-0.01)*(x-0.01)*(x-0.01)-75.46306371982023*(x-0.01)*(x-0.01)+11.302498627632925*(x-0.01)+0.9450175214813866
shape,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.03,0.05,-7363.007654687272*(x-0.03)*(x-0.03)*(x-0.03)+71.79708937392517*(x-0.03)*(x-0.03)+5.963725610667728*(x-0.03)+1.1254139320916343
shape,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.05,0.0774332199919393,5912.81138424325*(x-0.05000000000000001)*(x-0.05000000000000001)*(x-0.05000000000000001)-266.8975552999368*(x-0.05000000000000001)*(x-0.05000000000000001)+0.0*(x-0.05000000000000001)+1.2145032188170608
shape,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.0774332199919393,0.1518250115935768,-116.27042492893028*(x-0.07743321999193933)*(x-0.07743321999193933)*(x-0.07743321999193933)+16.09920466245464*(x-0.07743321999193933)*(x-0.07743321999193933)-1.2941002685901997*(x-0.07743321999193933)+1.1357153802655795
shape,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.1518250115935768,0.4545305267015868,-0.38574317440515277*(x-0.1518250115935768)*(x-0.1518250115935768)*(x-0.1518250115935768)-0.49126102409854105*(x-0.1518250115935768)*(x-0.1518250115935768)-0.8291728722270333*(x-0.1518250115935768)+1.080672280393287
shape,iterativefit,central,0,1.6,2.5,100.0,10000.0,0.4545305267015868,1.1,0.7739631266762285
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,20.0,30.0,-15.0,0.0,1.2847876475122146
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,20.0,30.0,0.0,0.066599580862017,1.2847876475122146
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,20.0,30.0,0.066599580862017,0.2096583294052101,4.629565332896139*(x-0.06659958086201709)*(x-0.06659958086201709)*(x-0.06659958086201709)-1.9868994684692183*(x-0.06659958086201709)*(x-0.06659958086201709)+0.28424335144034196*(x-0.06659958086201709)+1.2847876475122146
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,20.0,30.0,0.2096583294052101,0.2803507729481821,244.91701100302672*(x-0.20965832940521018)*(x-0.20965832940521018)*(x-0.20965832940521018)-36.10953645523357*(x-0.20965832940521018)*(x-0.20965832940521018)+0.0*(x-0.20965832940521018)+1.2983421468918075
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,20.0,30.0,0.2803507729481821,0.3602312067912084,264.85069990707973*(x-0.28035077294818217)*(x-0.28035077294818217)*(x-0.28035077294818217)-22.761909926803437*(x-0.28035077294818217)*(x-0.28035077294818217)-1.4334820705145637*(x-0.28035077294818217)+1.204411837941477
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,20.0,30.0,0.3602312067912084,0.450189178139259,-66.928879687151*(x-0.36023120679120846)*(x-0.36023120679120846)*(x-0.36023120679120846)+9.031179361880778*(x-0.36023120679120846)*(x-0.36023120679120846)+0.0*(x-0.36023120679120846)+1.0796600247148571
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,20.0,30.0,0.450189178139259,0.5506295967015832,338.0824340403529*(x-0.450189178139259)*(x-0.450189178139259)*(x-0.450189178139259)-50.93571177537359*(x-0.450189178139259)*(x-0.450189178139259)+0.0*(x-0.450189178139259)+1.1040214402118709
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,20.0,30.0,0.5506295967015832,0.6513117857397415,-15.840688418798704*(x-0.5506295967015832)*(x-0.5506295967015832)*(x-0.5506295967015832)+2.392312778814084*(x-0.5506295967015832)*(x-0.5506295967015832)+0.0*(x-0.5506295967015832)+0.9327369054558475
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,20.0,30.0,0.6513117857397415,0.7519753734103348,19.153844158268733*(x-0.6513117857397415)*(x-0.6513117857397415)*(x-0.6513117857397415)-3.513141812014281*(x-0.6513117857397415)*(x-0.6513117857397415)+0.0*(x-0.6513117857397415)+0.9408204531351405
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,20.0,30.0,0.7519753734103348,0.8523561003932966,-10.083061626208575*(x-0.7519753734103348)*(x-0.7519753734103348)*(x-0.7519753734103348)+1.2335740890378968*(x-0.7519753734103348)*(x-0.7519753734103348)-0.12502413683587382*(x-0.7519753734103348)+0.9247589202001981
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,20.0,30.0,0.8523561003932966,0.9707762693228696,23.32621333617075*(x-0.8523561003932966)*(x-0.8523561003932966)*(x-0.8523561003932966)-9.5740108633724*(x-0.8523561003932966)*(x-0.8523561003932966)-0.1821695788225428*(x-0.8523561003932966)+0.9144400896803755
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,20.0,30.0,0.9707762693228696,1.1,0.7973445420178296
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,30.0,50.0,-15.0,0.0,1.3250605535641113
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,30.0,50.0,0.0,0.0728158401427542,1.3250605535641113
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,30.0,50.0,0.0728158401427542,0.2295713384061966,-0.6708387626094579*(x-0.07281584014275425)*(x-0.07281584014275425)*(x-0.07281584014275425)+1.371032208913593*(x-0.07281584014275425)*(x-0.07281584014275425)-1.3408845138388088*(x-0.07281584014275425)+1.3250605535641113
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,30.0,50.0,0.2295713384061966,0.2998960530018505,33.941097776281914*(x-0.2295713384061966)*(x-0.2295713384061966)*(x-0.2295713384061966)-0.8866244794742858*(x-0.2295713384061966)*(x-0.2295713384061966)-0.9605029660306212*(x-0.2295713384061966)+1.145974965127857
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,30.0,50.0,0.2998960530018505,0.3798778118507887,-32.055551553881415*(x-0.29989605300185057)*(x-0.29989605300185057)*(x-0.29989605300185057)+4.383456092245261*(x-0.29989605300185057)*(x-0.29989605300185057)-0.5816324281272502*(x-0.29989605300185057)+1.0858475691817147
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,30.0,50.0,0.3798778118507887,0.4602251914007015,72.07946305795261*(x-0.3798778118507887)*(x-0.3798778118507887)*(x-0.3798778118507887)-6.768222537461905*(x-0.3798778118507887)*(x-0.3798778118507887)-0.4956253232945211*(x-0.3798778118507887)+1.0509676934036472
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,30.0,50.0,0.4602251914007015,0.5507426836263217,4.016391439376353*(x-0.4602251914007015)*(x-0.4602251914007015)*(x-0.4602251914007015)+0.4891255657813505*(x-0.4602251914007015)*(x-0.4602251914007015)-0.18727274164627275*(x-0.4602251914007015)+1.004839396837902
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,30.0,50.0,0.5507426836263217,0.6515393608848095,-58.44451740543684*(x-0.5507426836263217)*(x-0.5507426836263217)*(x-0.5507426836263217)+8.836519737665828*(x-0.5507426836263217)*(x-0.5507426836263217)+0.0*(x-0.5507426836263217)+0.9948742940244614
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,30.0,50.0,0.6515393608848095,0.7527470496724625,77.98709758830438*(x-0.6515393608848095)*(x-0.6515393608848095)*(x-0.6515393608848095)-12.719953595236229*(x-0.6515393608848095)*(x-0.6515393608848095)+0.0*(x-0.6515393608848095)+1.0248005529352389
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,30.0,50.0,0.7527470496724625,0.8529935639278858,-14.544492710984144*(x-0.7527470496724625)*(x-0.7527470496724625)*(x-0.7527470496724625)+2.147363210499344*(x-0.7527470496724625)*(x-0.7527470496724625)-0.17824956066592632*(x-0.7527470496724625)+0.975356998505351
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,30.0,50.0,0.8529935639278858,0.9765014867470356,14.22183947243462*(x-0.8529935639278858)*(x-0.8529935639278858)*(x-0.8529935639278858)-6.445819917010995*(x-0.8529935639278858)*(x-0.8529935639278858)-0.1862068950593256*(x-0.8529935639278858)+0.9644154142782294
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,30.0,50.0,0.9765014867470356,1.1,0.8698856810387963
shape,iterativefit,up_jesAbsoluteStat,5,0.0,2.5,50.0,70.0,-15.0,0.0,1.3470581935154349
